2.765606844808156383752618e-02,0.000000000000000000000000e+00,0.000000000000000000000000e+00,0.000000000000000000000000e+00,-1.129054266488088156209640e-04,4.132625437858452525745345e-05,1.382803422404077324514571e-02,0.000000000000000000000000e+00,0.000000000000000000000000e+00,0.000000000000000000000000e+00,-5.645271332440438070542771e-05,2.066312718929224907619957e-05
0.000000000000000000000000e+00,2.765606844808156383752618e-02,0.000000000000000000000000e+00,1.129054266488088156209640e-04,0.000000000000000000000000e+00,1.542316810273933679834718e-04,0.000000000000000000000000e+00,1.382803422404077324514571e-02,0.000000000000000000000000e+00,5.645271332440438070542771e-05,0.000000000000000000000000e+00,7.711584051369662978162728e-05
0.000000000000000000000000e+00,0.000000000000000000000000e+00,2.765606844808156383752618e-02,-4.132625437858452525745345e-05,-1.542316810273933679834718e-04,0.000000000000000000000000e+00,0.000000000000000000000000e+00,0.000000000000000000000000e+00,1.382803422404077324514571e-02,-2.066312718929224907619957e-05,-7.711584051369662978162728e-05,0.000000000000000000000000e+00
0.000000000000000000000000e+00,1.129054266488088156209640e-04,-4.132625437858452525745345e-05,8.948567454631026907166738e-06,2.336937104677927839021167e-06,2.736118068758586876950680e-06,0.000000000000000000000000e+00,5.645271332440438070542771e-05,-2.066312718929224907619957e-05,4.474283727315511759517475e-06,1.168468552338963072477636e-06,1.368059034379292803200630e-06
-1.129054266488088156209640e-04,0.000000000000000000000000e+00,-1.542316810273933679834718e-04,2.336937104677927839021167e-06,9.746929382792360229618815e-06,1.937756140597256942630392e-06,-5.645271332440438070542771e-05,0.000000000000000000000000e+00,-7.711584051369661622910012e-05,1.168468552338963072477636e-06,4.873464691396176726677619e-06,9.688780702986280477987226e-07
4.132625437858452525745345e-05,1.542316810273933679834718e-04,0.000000000000000000000000e+00,2.736118068758586876950680e-06,1.937756140597256942630392e-06,9.347748418711699497623407e-06,2.066312718929224907619957e-05,7.711584051369661622910012e-05,0.000000000000000000000000e+00,1.368059034379292803200630e-06,9.688780702986280477987226e-07,4.673874209355847207712862e-06
1.382803422404077324514571e-02,0.000000000000000000000000e+00,0.000000000000000000000000e+00,0.000000000000000000000000e+00,-5.645271332440438070542771e-05,2.066312718929224907619957e-05,2.765606844808156383752618e-02,0.000000000000000000000000e+00,0.000000000000000000000000e+00,0.000000000000000000000000e+00,-1.129054266488088156209640e-04,4.132625437858451848118987e-05
0.000000000000000000000000e+00,1.382803422404077324514571e-02,0.000000000000000000000000e+00,5.645271332440438070542771e-05,0.000000000000000000000000e+00,7.711584051369661622910012e-05,0.000000000000000000000000e+00,2.765606844808156383752618e-02,0.000000000000000000000000e+00,1.129054266488088156209640e-04,0.000000000000000000000000e+00,1.542316810273933679834718e-04
0.000000000000000000000000e+00,0.000000000000000000000000e+00,1.382803422404077324514571e-02,-2.066312718929224907619957e-05,-7.711584051369661622910012e-05,0.000000000000000000000000e+00,0.000000000000000000000000e+00,0.000000000000000000000000e+00,2.765606844808156383752618e-02,-4.132625437858452525745345e-05,-1.542316810273933679834718e-04,0.000000000000000000000000e+00
0.000000000000000000000000e+00,5.645271332440438070542771e-05,-2.066312718929224907619957e-05,4.474283727315511759517475e-06,1.168468552338963072477636e-06,1.368059034379292803200630e-06,0.000000000000000000000000e+00,1.129054266488088156209640e-04,-4.132625437858452525745345e-05,8.948567454631028601232633e-06,2.336937104677927415504694e-06,2.736118068758587300467154e-06
-5.645271332440438070542771e-05,0.000000000000000000000000e+00,-7.711584051369662978162728e-05,1.168468552338963072477636e-06,4.873464691396176726677619e-06,9.688780702986280477987226e-07,-1.129054266488088156209640e-04,0.000000000000000000000000e+00,-1.542316810273933679834718e-04,2.336937104677927415504694e-06,9.746929382792358535552921e-06,1.937756140597256942630392e-06
2.066312718929224907619957e-05,7.711584051369662978162728e-05,0.000000000000000000000000e+00,1.368059034379292803200630e-06,9.688780702986280477987226e-07,4.673874209355847207712862e-06,4.132625437858451848118987e-05,1.542316810273933679834718e-04,0.000000000000000000000000e+00,2.736118068758587300467154e-06,1.937756140597256942630392e-06,9.347748418711699497623407e-06
